Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM
64,C_1_M_1,org.apache.commons.lang.LocaleUtilsTest::testLanguagesByCountry,0,Modified,5,6,0,0,6,0,0
64,C_2_M_1,org.apache.commons.lang.StringEscapeUtilsTest::testUnescapeHexCharsHtml,0,Modified,11,13,0,0,13,0,0
64,C_3_M_1,org.apache.commons.lang.RandomStringUtilsTest::testRandomStringUtils,0,Modified,66,14,0,0,14,0,0
64,C_4_M_1,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_classloader_equal,0,New,12,10,0,0,10,0,0
64,C_4_M_2,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_classloader_different,0,New,12,10,0,0,10,0,0
64,C_4_M_3,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_nonEnumType,0,New,6,12,0,0,12,0,0
64,C_4_M_4,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType,1,New,6,12,0,0,12,0,0
64,C_4_M_5,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherType,0,New,6,11,0,0,11,0,0
64,C_4_M_6,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_null,0,New,6,11,0,0,11,0,0
64,C_4_M_7,org.apache.commons.lang.enums.ValuedEnumTest::testEquals_classloader_equal,0,New,12,10,0,0,10,0,0
64,C_4_M_8,org.apache.commons.lang.enums.ValuedEnumTest::testEquals_classloader_different,0,New,12,10,0,0,10,0,0
64,C_5_M_1,org.apache.commons.lang.enums.EnumEqualsTest::testEquals_classloader_equal,0,New,12,9,0,0,9,0,0
64,C_5_M_2,org.apache.commons.lang.enums.EnumEqualsTest::testEquals_classloader_different,0,New,12,9,0,0,9,0,0
64,C_5_M_3,org.apache.commons.lang.enums.EnumEqualsTest::testCompareTo,0,New,31,11,0,0,11,0.090909091,0
64,C_6_M_1,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testGetCause_Throwable,0,Modified,10,14,0,0,14,0,0
64,C_6_M_2,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testGetRootCause_Throwable,0,Modified,8,16,0,0,16,0,0
64,C_6_M_3,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testGetThrowableCount_Throwable,0,Modified,8,16,0,0,16,0,0
64,C_6_M_4,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testGetThrowables_Throwable_recursiveCause,0,Modified,6,14,0,0,14,0,0
64,C_6_M_5,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testGetThrowableList_Throwable_recursiveCause,0,Modified,6,13,0,0,13,0,0
64,C_7_M_1,org.apache.commons.lang.text.StrTokenizerTest::test1,0,Modified,13,86,0,0,86,0.058139535,0
64,C_7_M_2,org.apache.commons.lang.text.StrTokenizerTest::test2,0,Modified,13,86,0,0,86,0.058139535,0
64,C_7_M_3,org.apache.commons.lang.text.StrTokenizerTest::test3,0,Modified,13,86,0,0,86,0.058139535,0
64,C_7_M_4,org.apache.commons.lang.text.StrTokenizerTest::test4,0,Modified,13,85,0,0,85,0.058823529,0
64,C_7_M_5,org.apache.commons.lang.text.StrTokenizerTest::test5,0,Modified,14,87,0,0,87,0.057471264,0
64,C_7_M_6,org.apache.commons.lang.text.StrTokenizerTest::test6,0,Modified,22,89,0,0,89,0.078651685,0
64,C_7_M_7,org.apache.commons.lang.text.StrTokenizerTest::test7,0,Modified,13,83,0,0,83,0.060240964,0
64,C_7_M_8,org.apache.commons.lang.text.StrTokenizerTest::test8,0,Modified,13,82,0,0,82,0.06097561,0
64,C_7_M_9,org.apache.commons.lang.text.StrTokenizerTest::testListArray,0,New,7,38,0,0,38,0.157894737,0
64,C_7_M_10,org.apache.commons.lang.text.StrTokenizerTest::testGetContent,0,Modified,8,19,0,0,19,0.210526316,0
64,C_7_M_11,org.apache.commons.lang.text.StrTokenizerTest::testToString,0,New,5,39,0,0,39,0.179487179,0
64,C_8_M_1,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceSimple,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_2,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceSolo,0,New,2,48,0,0,48,0.5,0
64,C_8_M_3,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceNoVariables,0,New,2,27,0,0,27,0.555555556,0
64,C_8_M_4,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceNull,0,New,2,28,0,0,28,0.75,0
64,C_8_M_5,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceEmpty,0,New,2,26,0,0,26,0.576923077,0
64,C_8_M_6,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceChangedMap,0,New,4,31,0,0,31,0.548387097,0
64,C_8_M_7,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceUnknownKey,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_8,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceAdjacentAtStart,0,New,5,31,0,0,31,0.548387097,0
64,C_8_M_9,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceAdjacentAtEnd,0,New,5,31,0,0,31,0.548387097,0
64,C_8_M_10,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceRecursive,0,New,10,57,0,0,57,0.50877193,0
64,C_8_M_11,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceEscaping,0,New,2,59,0,0,59,0.491525424,0
64,C_8_M_12,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceSoloEscaping,0,New,2,44,0,0,44,0.477272727,0
64,C_8_M_13,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceComplexEscaping,0,New,2,59,0,0,59,0.491525424,0
64,C_8_M_14,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceNoPefixNoSuffix,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_15,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceIncompletePefix,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_16,org.apache.commons.lang.text.StrSubstitutorTest::testReplacePrefixNoSuffix,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_17,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceNoPrefixSuffix,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_18,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceEmptyKeys,0,New,2,57,0,0,57,0.50877193,0
64,C_8_M_19,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceToIdentical,0,New,4,59,0,0,59,0.491525424,0
64,C_8_M_20,org.apache.commons.lang.text.StrSubstitutorTest::testCyclicReplacement,0,New,16,34,0,0,34,0.5,0
64,C_8_M_21,org.apache.commons.lang.text.StrSubstitutorTest::testReplaceWeirdPattens,0,New,18,30,0,0,30,0.6,0
64,C_8_M_22,org.apache.commons.lang.text.StrSubstitutorTest::testReplacePartialString_noReplace,0,New,3,25,0,0,25,0.6,0
64,C_8_M_23,org.apache.commons.lang.text.StrSubstitutorTest::testConstructorNoArgs,0,New,3,25,0,0,25,0.6,0
64,C_8_M_24,org.apache.commons.lang.text.StrSubstitutorTest::testConstructorMapPrefixSuffix,0,New,5,35,0,0,35,0.542857143,0
64,C_8_M_25,org.apache.commons.lang.text.StrSubstitutorTest::testConstructorMapFull,0,New,5,35,0,0,35,0.542857143,0
64,C_8_M_26,org.apache.commons.lang.text.StrSubstitutorTest::testGetSetEscape,0,New,5,13,0,0,13,0.538461538,0
64,C_8_M_27,org.apache.commons.lang.text.StrSubstitutorTest::testGetSetPrefix,0,New,22,17,0,0,17,0.529411765,0
64,C_8_M_28,org.apache.commons.lang.text.StrSubstitutorTest::testGetSetSuffix,0,New,22,17,0,0,17,0.529411765,0
64,C_8_M_29,org.apache.commons.lang.text.StrSubstitutorTest::testStaticReplace,0,New,4,34,0,0,34,0.529411765,0
64,C_8_M_30,org.apache.commons.lang.text.StrSubstitutorTest::testStaticReplacePrefixSuffix,0,New,4,36,0,0,36,0.555555556,0
64,C_8_M_31,org.apache.commons.lang.text.StrSubstitutorTest::testStaticReplaceSystemProperties,0,New,8,35,0,0,35,0.514285714,0
64,C_9_M_1,org.apache.commons.lang.text.StrBuilderTest::testAsTokenizer,0,New,30,44,0,0,44,0.181818182,0
64,C_10_M_1,org.apache.commons.lang.text.StrLookupTest::testNoneLookup,0,New,4,6,0,0,6,0.333333333,0
64,C_10_M_2,org.apache.commons.lang.text.StrLookupTest::testSystemProperiesLookup,0,New,9,6,0,0,6,0.333333333,0
64,C_10_M_3,org.apache.commons.lang.text.StrLookupTest::testMapLookup,0,New,9,6,0,0,6,0.333333333,0
64,C_10_M_4,org.apache.commons.lang.text.StrLookupTest::testMapLookup_nullMap,0,New,5,6,0,0,6,0.333333333,0
63,C_1_M_1,org.apache.commons.lang.StringUtilsTest::testJoin_ArrayChar,0,Modified,11,6,0,0,18,0,0
63,C_1_M_2,org.apache.commons.lang.StringUtilsTest::testJoin_ArrayString,0,Modified,17,6,0,0,18,0,0
63,C_1_M_3,org.apache.commons.lang.StringUtilsTest::testJoin_IteratorChar,0,Modified,6,6,0,0,18,0,0
63,C_1_M_4,org.apache.commons.lang.StringUtilsTest::testJoin_IteratorString,0,Modified,11,6,0,0,18,0,0
63,C_1_M_5,org.apache.commons.lang.StringUtilsTest::testJoin_CollectionChar,0,New,6,7,0,0,19,0,0
63,C_1_M_6,org.apache.commons.lang.StringUtilsTest::testJoin_CollectionString,0,New,11,7,0,0,19,0,0
63,C_1_M_7,org.apache.commons.lang.StringUtilsTest::testSplitPreserveAllTokens_String,0,Modified,63,6,0,0,18,0,0
63,C_1_M_8,org.apache.commons.lang.StringUtilsTest::testSplitPreserveAllTokens_StringChar,0,Modified,94,6,0,0,18,0,0
63,C_1_M_9,org.apache.commons.lang.StringUtilsTest::testRemoveEnd,0,Modified,12,6,0.166666667,0.029411765,18,0,0
63,C_2_M_1,org.apache.commons.lang.builder.HashCodeBuilderTest::testReflectionObjectCycle,0,New,7,15,0,0,30,0.6,0
63,C_3_M_1,org.apache.commons.lang.exception.ExceptionUtilsTestCase::testConstructor,0,New,7,9,0,0,21,0,0
63,C_4_M_1,org.apache.commons.lang.time.StopWatchTest::testStopWatchSplit,0,Modified,26,16,0,0,32,0,0
63,C_5_M_1,org.apache.commons.lang.time.DateUtilsTest::testRound,0,Modified,93,16,0.25,0.111111111,32,0,0
63,C_5_M_2,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59,0,Modified,36,15,0.4,0.2,30,0,1
63,C_6_M_1,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281,1,New,19,7,0,0,19,0,0
62,C_1_M_1,org.apache.commons.lang.EntitiesTest::testNumberOverflow,1,New,5,13,0,0,39,0.076923077,0
62,C_2_M_1,org.apache.commons.lang.NumberRangeTest::testIncludesNumberNull,0,New,3,5,0,0,25,0,0
62,C_3_M_1,org.apache.commons.lang.math.NumberUtilsTest::testEqualsByte,0,New,18,3,0,0,25,0.333333333,0
62,C_3_M_2,org.apache.commons.lang.math.NumberUtilsTest::testEqualsShort,0,New,18,3,0,0,25,0.333333333,0
62,C_3_M_3,org.apache.commons.lang.math.NumberUtilsTest::testEqualsInt,0,New,18,3,0,0,25,0.333333333,0
62,C_3_M_4,org.apache.commons.lang.math.NumberUtilsTest::testEqualsLong,0,New,18,3,0,0,25,0.333333333,0
62,C_3_M_5,org.apache.commons.lang.math.NumberUtilsTest::testEqualsFloat,0,New,18,4,0,0,25,0.25,0
62,C_3_M_6,org.apache.commons.lang.math.NumberUtilsTest::testEqualsDouble,0,New,18,4,0,0,25,0.25,0
62,C_3_M_7,org.apache.commons.lang.math.NumberUtilsTest::testMinByte,0,New,16,3,0,0,25,0.333333333,0
62,C_3_M_8,org.apache.commons.lang.math.NumberUtilsTest::testMaxByte,0,New,17,3,0,0,25,0.333333333,0
62,C_4_M_1,org.apache.commons.lang.time.DurationFormatUtilsTest::testJiraLang281,0,Modified,2,8,0.75,0.222222222,28,0,1
62,C_4_M_2,org.apache.commons.lang.time.DurationFormatUtilsTest::testEdgeDurations,0,New,5,8,0.625,0.166666667,28,0,0
61,C_1_M_1,org.apache.commons.lang.text.StrBuilderTest::testLang294,1,New,4,10,0,0,45,0,0
61,C_1_M_2,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294,1,New,4,11,0,0,47,0,0
60,C_1_M_1,org.apache.commons.lang.text.StrBuilderTest::testLang295,1,New,5,11,0.818181818,0.217948718,69,0,0
59,C_1_M_1,org.apache.commons.lang.StringUtilsTest::testLeftPad_StringInt,0,New,5,7,0.142857143,0.010989011,71,0,0
59,C_2_M_1,org.apache.commons.lang.ObjectUtilsTest::testMax,0,New,12,5,0,0,70,0.2,0
59,C_2_M_2,org.apache.commons.lang.ObjectUtilsTest::testMin,0,New,12,5,0,0,70,0.2,0
59,C_3_M_1,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testLang299,1,New,4,5,0.2,0.029251701,70,0,0
59,C_4_M_1,org.apache.commons.lang.time.DurationFormatUtilsTest::testEdgeDurations,0,Modified,13,8,0.625,0.071428571,73,0,0
58,C_1_M_1,org.apache.commons.lang.math.NumberUtilsTest::testLang300,1,New,4,8,0.125,0.006578947,81,0,0
58,C_2_M_1,org.apache.commons.lang.time.DurationFormatUtilsTest::testEdgeDurations,0,Modified,23,9,0.555555556,0.056818182,84,0,0
58,C_2_M_2,org.apache.commons.lang.time.DurationFormatUtilsTest::testDurationsByBruteForce,0,New,3,9,0.555555556,0.056818182,84,0,0
56,C_1_M_1,org.apache.commons.lang.time.FastDateFormatTest::testLang303,1,New,3,17,0,0,340,0,0
55,C_1_M_1,org.apache.commons.lang.StringUtilsSubstringTest::testSubstringBetween_StringStringString,0,Modified,8,5,0,0,155,0,0
55,C_1_M_2,org.apache.commons.lang.StringUtilsSubstringTest::testSubstringsBetween_StringStringString,0,New,39,6,0.166666667,0.006464124,167,0.166666667,0
55,C_2_M_1,org.apache.commons.lang.BooleanUtilsTest::test_isNotTrue_Boolean,0,New,4,6,0,0,167,0.166666667,0
55,C_2_M_2,org.apache.commons.lang.BooleanUtilsTest::test_isNotFalse_Boolean,0,New,4,6,0,0,167,0.166666667,0
55,C_3_M_1,org.apache.commons.lang.StringEscapeUtilsTest::testLang313,0,New,2,15,0.533333333,0.019047619,317,0.133333333,0
55,C_4_M_1,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionObjectArray,0,Modified,7,58,0,0,1218,0.155172414,0
55,C_4_M_2,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionLongArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_3,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionIntArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_4,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionShortArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_5,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionyteArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_6,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionCharArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_7,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionDoubleArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_8,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionFloatArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_9,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionBooleanArray,0,Modified,7,55,0,0,1155,0.163636364,0
55,C_4_M_10,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionFloatArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_11,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionLongArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_12,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionIntArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_13,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionhortArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_14,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionByteArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_15,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionCharArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_16,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionDoubleArrayArray,0,Modified,7,57,0,0,1197,0.157894737,0
55,C_4_M_17,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionBooleanArrayArray,0,Modified,8,57,0,0,1197,0.157894737,0
55,C_4_M_18,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionArrayCycle,0,Modified,5,55,0,0,1155,0.181818182,0
55,C_4_M_19,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionArrayCycleLevel2,0,Modified,8,56,0,0,1176,0.178571429,0
55,C_4_M_20,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionArrayArrayCycle,0,Modified,9,56,0,0,1176,0.178571429,0
55,C_4_M_21,org.apache.commons.lang.builder.ToStringBuilderTest::testSimpleReflectionObjectCycle,0,Modified,6,61,0,0,1281,0.163934426,0
55,C_4_M_22,org.apache.commons.lang.builder.ToStringBuilderTest::testSelfInstanceVarReflectionObjectCycle,0,Modified,5,61,0,0,1281,0.163934426,0
55,C_4_M_23,org.apache.commons.lang.builder.ToStringBuilderTest::testSelfInstanceTwoVarsReflectionObjectCycle,0,Modified,5,62,0,0,1302,0.161290323,0
55,C_4_M_24,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionObjectCycle,0,Modified,7,62,0,0,1302,0.161290323,0
55,C_4_M_25,org.apache.commons.lang.builder.ToStringBuilderTest::testReflectionArrayAndObjectCycle,0,Modified,7,66,0,0,1386,0.151515152,0
55,C_4_M_26,org.apache.commons.lang.builder.ToStringBuilderTest::testObjectCycle,0,Modified,8,50,0,0,1050,0.18,0
55,C_5_M_1,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendNewLine,0,Modified,7,16,0.3125,0.030233687,337,0,0
55,C_5_M_2,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppend_Boolean,0,New,8,16,0.25,0.01952381,337,0,0
55,C_5_M_3,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendln_Object,0,New,8,19,0.263157895,0.022879237,399,0.052631579,0
55,C_5_M_4,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendln_Boolean,0,New,7,19,0.263157895,0.022879237,399,0.052631579,0
55,C_5_M_5,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendln_PrimitiveNumber,0,New,13,25,0.2,0.0184133,525,0.16,0
55,C_5_M_6,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendAll_Array,0,New,10,18,0.277777778,0.023846154,378,0.055555556,0
55,C_5_M_7,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendAll_Collection,0,New,10,18,0.277777778,0.023846154,378,0.055555556,0
55,C_5_M_8,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendAll_Iterator,0,New,10,18,0.277777778,0.023846154,378,0.055555556,0
55,C_5_M_9,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendSeparator_String,0,New,8,17,0.294117647,0.024899749,357,0.058823529,0
55,C_5_M_10,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendSeparator_char,0,New,8,18,0.277777778,0.023846154,378,0.055555556,0
55,C_5_M_11,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendSeparator_String_int,0,New,10,16,0.3125,0.02605245,337,0.0625,0
55,C_5_M_12,org.apache.commons.lang.text.StrBuilderAppendInsertTest::testAppendSeparator_char_int,0,New,10,17,0.294117647,0.024899749,357,0.058823529,0
55,C_6_M_1,org.apache.commons.lang.time.FastDateFormatTest::testLang303,0,Modified,7,21,0.666666667,0.027777778,441,0,1
55,C_7_M_1,org.apache.commons.lang.time.StopWatchTest::testLang315,1,New,16,7,0,0,180,0,0
55,C_8_M_1,org.apache.commons.lang.time.DateFormatUtilsTest::testLang312,0,New,12,16,0.5,0.015238095,337,0,0
54,C_1_M_1,org.apache.commons.lang.LocaleUtilsTest::testLang328,1,New,2,7,0.428571429,0.214285714,187,0,0
53,C_1_M_1,org.apache.commons.lang.StringUtilsTest::testDeprecatedConcatenate_Objectarray,0,New,6,7,0,0,194,0,0
53,C_1_M_2,org.apache.commons.lang.StringUtilsTest::testDeprecatedDeleteSpace_String,0,New,5,20,0.05,0.003012831,460,0.05,0
53,C_1_M_3,org.apache.commons.lang.StringUtilsTest::testDeprecatedOverlayString_StringStringIntInt,0,New,25,5,0,0,169,0,0
53,C_1_M_4,org.apache.commons.lang.StringUtilsTest::testDeprecatedReverseDelimitedString_StringString,0,New,7,12,0,0,282,0,0
53,C_1_M_5,org.apache.commons.lang.StringUtilsTest::testDeprecatedEscapeFunctions_String,0,New,9,9,0,0,227,0,0
53,C_1_M_6,org.apache.commons.lang.StringUtilsTest::testRemoveStartIgnoreCase,0,New,12,8,0.125,0.00518688,210,0.375,0
53,C_1_M_7,org.apache.commons.lang.StringUtilsTest::testRemoveEndIgnoreCase,0,New,13,8,0.125,0.00518688,210,0.375,0
53,C_2_M_1,org.apache.commons.lang.StringUtilsStartsEndsWithTest::testStartsWith,0,New,15,6,0,0,181,0.333333333,0
53,C_2_M_2,org.apache.commons.lang.StringUtilsStartsEndsWithTest::testStartsWithIgnoreCase,0,New,15,6,0,0,181,0.333333333,0
53,C_2_M_3,org.apache.commons.lang.StringUtilsStartsEndsWithTest::testEndsWith,0,New,15,6,0,0,181,0.333333333,0
53,C_2_M_4,org.apache.commons.lang.StringUtilsStartsEndsWithTest::testEndsWithIgnoreCase,0,New,15,6,0,0,181,0.333333333,0
53,C_3_M_1,org.apache.commons.lang.CharSetTest::testGetInstance,0,Modified,8,10,0,0,244,0,0
53,C_3_M_2,org.apache.commons.lang.CharSetTest::testGetInstance_Stringarray,0,New,5,14,0,0,325,0,0
53,C_4_M_1,org.apache.commons.lang.StringUtilsSubstringTest::testDeprecatedGetNestedString_StringString,0,New,11,6,0,0,181,0,0
53,C_4_M_2,org.apache.commons.lang.StringUtilsSubstringTest::testDeprecatedGetNestedString_StringStringString,0,New,5,6,0,0,181,0,0
53,C_5_M_1,org.apache.commons.lang.SystemUtilsTest::testDeprecatedJavaVersion,0,New,2,12,0,0,282,0,0
53,C_6_M_1,org.apache.commons.lang.StringUtilsTrimEmptyTest::testDeprecatedClean,0,New,8,5,0,0,169,0,0
53,C_7_M_1,org.apache.commons.lang.math.NumberUtilsTest::testDeprecatedStringToIntString,0,New,5,5,0.2,0.003623188,169,0,0
53,C_7_M_2,org.apache.commons.lang.math.NumberUtilsTest::testDeprecatedStringToIntStringI,0,New,3,4,0.25,0.003952569,158,0,0
53,C_8_M_1,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346,1,New,32,6,0.666666667,0.02173913,181,0,0
52,C_1_M_1,org.apache.commons.lang.ClassUtilsTest::testWrapperToPrimitive,0,New,7,6,0,0,187,0.166666667,0
52,C_1_M_2,org.apache.commons.lang.ClassUtilsTest::testWrapperToPrimitiveNoWrapper,0,New,2,5,0,0,175,0.2,0
52,C_1_M_3,org.apache.commons.lang.ClassUtilsTest::testWrapperToPrimitiveNull,0,New,2,5,0,0,175,0.2,0
52,C_1_M_4,org.apache.commons.lang.ClassUtilsTest::testWrappersToPrimitives,0,New,8,6,0,0,187,0.333333333,0
52,C_1_M_5,org.apache.commons.lang.ClassUtilsTest::testWrappersToPrimitivesNull,0,New,2,5,0,0,175,0.2,0
52,C_1_M_6,org.apache.commons.lang.ClassUtilsTest::testWrappersToPrimitivesEmpty,0,New,3,5,0,0,175,0.2,0
52,C_2_M_1,org.apache.commons.lang.StringEscapeUtilsTest::testEscapeJavaScript,1,Modified,18,6,0,0,187,0,0
52,C_3_M_1,org.apache.commons.lang.text.StrMatcherTest::testCommaMatcher,0,Modified,6,5,0.2,0.008531746,175,0.2,0
52,C_3_M_2,org.apache.commons.lang.text.StrMatcherTest::testTabMatcher,0,Modified,6,5,0.2,0.008531746,175,0.2,0
52,C_3_M_3,org.apache.commons.lang.text.StrMatcherTest::testSpaceMatcher,0,Modified,6,5,0.2,0.008531746,175,0.2,0
52,C_3_M_4,org.apache.commons.lang.text.StrMatcherTest::testSplitMatcher,0,Modified,12,5,0.2,0.008531746,175,0.2,0
52,C_3_M_5,org.apache.commons.lang.text.StrMatcherTest::testTrimMatcher,0,Modified,12,5,0.2,0.008531746,175,0.2,0
52,C_3_M_6,org.apache.commons.lang.text.StrMatcherTest::testSingleQuoteMatcher,0,Modified,6,5,0.2,0.008531746,175,0.2,0
52,C_3_M_7,org.apache.commons.lang.text.StrMatcherTest::testDoubleQuoteMatcher,0,Modified,5,5,0.2,0.008531746,175,0.2,0
52,C_3_M_8,org.apache.commons.lang.text.StrMatcherTest::testQuoteMatcher,0,Modified,6,5,0.2,0.008531746,175,0.2,0
52,C_3_M_9,org.apache.commons.lang.text.StrMatcherTest::testNoneMatcher,0,Modified,16,5,0.2,0.008531746,175,0.2,0
52,C_3_M_10,org.apache.commons.lang.text.StrMatcherTest::testCharMatcher_char,0,Modified,8,5,0.2,0.008531746,175,0.2,0
52,C_3_M_11,org.apache.commons.lang.text.StrMatcherTest::testCharSetMatcher_String,0,Modified,11,6,0.166666667,0.007986111,187,0.166666667,0
52,C_3_M_12,org.apache.commons.lang.text.StrMatcherTest::testCharSetMatcher_charArray,0,Modified,11,6,0.166666667,0.007986111,187,0.166666667,0
52,C_3_M_13,org.apache.commons.lang.text.StrMatcherTest::testStringMatcher_String,0,Modified,10,6,0.166666667,0.007986111,187,0.166666667,0
52,C_4_M_1,org.apache.commons.lang.time.StopWatchTest::testGetStartTime,0,New,21,6,0.5,0.0125,187,0.5,0
51,C_1_M_1,org.apache.commons.lang.BooleanUtilsTest::test_toBoolean_String,1,Modified,40,5,0,0,181,0,0
50,C_1_M_1,org.apache.commons.lang.text.MessageFormatExtensionTest::testProperName,0,New,2,62,0.016129032,0.001610088,1612,0.677419355,0
50,C_1_M_2,org.apache.commons.lang.text.MessageFormatExtensionTest::testMixed,0,New,2,62,0.016129032,0.001610088,1612,0.677419355,0
50,C_3_M_1,org.apache.commons.lang.text.MultiFormatTest::testWTF,0,New,2,7,0,0,215,0.142857143,0
50,C_3_M_2,org.apache.commons.lang.text.MultiFormatTest::testFormatNumber,0,New,2,12,0,0,318,0.416666667,0
50,C_3_M_3,org.apache.commons.lang.text.MultiFormatTest::testParseNumber,0,New,2,9,0,0,254,0.444444444,0
50,C_3_M_4,org.apache.commons.lang.text.MultiFormatTest::testFormatDate,0,New,2,12,0,0,318,0.416666667,0
50,C_3_M_5,org.apache.commons.lang.text.MultiFormatTest::testParseDate,0,New,2,9,0,0,254,0.444444444,0
50,C_3_M_6,org.apache.commons.lang.text.MultiFormatTest::testFormatObject,0,New,6,12,0,0,318,0.416666667,0
50,C_3_M_7,org.apache.commons.lang.text.MultiFormatTest::testParseGarbage,0,New,6,9,0,0,254,0.444444444,0
50,C_4_M_1,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateInstance,1,New,16,15,0.666666667,0.017482517,392,0,0
50,C_4_M_2,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateTimeInstance,1,New,16,15,0.666666667,0.017482517,392,0,0
48,C_1_M_1,org.apache.commons.lang.StringUtilsTest::testSplitByCharacterType,0,New,10,11,0,0,336,0.181818182,0
