Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM
11,C_2_M_1,org.joda.time.TestDateTime_Properties::testPropertyWithMaximumValueMillisOfDayDSTGap,0,New,5,374,0.965240642,0.625081703,21661,0.010695187,0
11,C_2_M_2,org.joda.time.TestDateTime_Properties::testPropertyWithMinimumValueMillisOfDayDSTGap,0,New,5,375,0.962666667,0.621809971,21679,0.010666667,0
11,C_3_M_1,org.joda.time.TestLocalDate_Constructors::testConstructor_Object_Chronology_crossChronology,0,New,7,446,0.948430493,0.617288717,23682,0.002242152,0
11,C_4_M_1,org.joda.time.TestDateTimeZoneCutover::test_LocalDate_toDateMidnight_Gaza,0,Modified,8,303,0.97359736,0.588341261,20552,0.00990099,0
11,C_4_M_2,org.joda.time.TestDateTimeZoneCutover::test_DateTime_new_Gaza,0,Modified,7,290,0.986206897,0.598719479,20439,0.010344828,0
11,C_4_M_3,org.joda.time.TestDateTimeZoneCutover::test_DateTime_parse_Gaza,0,Modified,7,347,0.991354467,0.580410194,21175,0.005763689,0
11,C_4_M_4,org.joda.time.TestDateTimeZoneCutover::test_LocalDate_toDateMidnight_Turk,0,Modified,8,304,0.973684211,0.587029861,20561,0.009868421,0
11,C_4_M_5,org.joda.time.TestDateTimeZoneCutover::test_DateTime_new_Turk,0,Modified,7,291,0.986254296,0.597345473,20447,0.010309278,0
11,C_4_M_6,org.joda.time.TestDateTimeZoneCutover::test_DateTime_parse_Turk,0,Modified,7,348,0.99137931,0.579195045,21193,0.005747126,0
11,C_5_M_1,org.joda.time.convert.TestStringConverter::testGetDurationMillis_Object1,0,Modified,19,253,0.968379447,0.52508693,20212,0.007905138,0
11,C_5_M_2,org.joda.time.convert.TestStringConverter::testGetDurationMillis_Object2,0,Modified,46,251,0.96812749,0.526224761,20204,0.007968127,0
11,C_6_M_1,org.joda.time.format.TestPeriodFormat::test_getDefault_checkRedundantSeparator,0,New,7,264,0.950757576,0.473380524,20264,0,0
11,C_6_M_2,org.joda.time.format.TestPeriodFormat::test_wordBased_da_cached,0,New,2,29,0.655172414,0.00234799,19722,0,0
11,C_6_M_3,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_formatMultiple,0,New,3,267,0.962546816,0.471726829,20282,0,0
11,C_6_M_4,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_formatSingular,0,New,3,267,0.962546816,0.471726829,20282,0,0
11,C_6_M_5,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_cached,0,New,2,29,0.655172414,0.00234799,19722,0,0
11,C_6_M_6,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_parseOneField,0,New,3,305,0.950819672,0.44231916,20570,0,0
11,C_6_M_7,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_parseTwoFields,0,New,3,308,0.944805195,0.43950086,20597,0,0
11,C_6_M_8,org.joda.time.format.TestPeriodFormat::test_wordBased_ja_checkRedundantSeparator,0,New,7,262,0.958015267,0.475673946,20252,0,0
11,C_7_M_1,org.joda.time.tz.TestCompiler::testDateTimeZoneBuilder,1,New,10,263,0.912547529,0.470606488,20258,0.003802281,0
10,C_1_M_1,org.joda.time.TestDays::testFactory_daysBetween_RPartial_LocalDate,0,New,9,330,0.921212121,0.505514882,21200,0.006060606,0
10,C_1_M_2,org.joda.time.TestDays::testFactory_daysBetween_RPartial_YearMonth,0,New,9,304,0.924342105,0.495658009,20865,0.006578947,0
10,C_1_M_3,org.joda.time.TestDays::testFactory_daysBetween_RPartial_MonthDay,1,New,13,355,0.946478873,0.51812492,21674,0.005633803,0
10,C_2_M_1,org.joda.time.TestInterval_Basics::testIsEqual_RI,0,New,3,279,0.953405018,0.537903477,20633,0.014336918,0
10,C_3_M_1,org.joda.time.TestMonths::testFactory_monthsBetween_RPartial_LocalDate,0,New,9,329,0.920972644,0.505304799,21183,0.006079027,0
10,C_3_M_2,org.joda.time.TestMonths::testFactory_monthsBetween_RPartial_YearMonth,0,New,8,303,0.924092409,0.49534581,20855,0.00660066,0
10,C_3_M_3,org.joda.time.TestMonths::testFactory_monthsBetween_RPartial_MonthDay,1,New,11,354,0.946327684,0.518006,21655,0.005649718,0
10,C_4_M_1,org.joda.time.format.TestDateTimeFormatterBuilder::test_printParseShortNameWithAutoLookup,0,Modified,26,345,0.976811594,0.599843189,21484,0.014492754,0
9,C_1_M_1,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_standardYear,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_2,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_leapYear,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_3,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_exactMonths,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_4,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_endOfMonth1,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_5,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_endOfMonth2,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_6,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toFeb_endOfMonth3,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_7,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toMar_endOfMonth1,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_8,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_RI_RI_toMar_endOfMonth2,0,New,6,321,0.978193146,0.56165816,21775,0,0
9,C_1_M_9,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_standardYear,0,New,6,288,0.986111111,0.523117827,21420,0,0
9,C_1_M_10,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_leapYear,0,New,6,288,0.986111111,0.523117827,21420,0,0
9,C_1_M_11,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_exactMonths,0,New,6,288,0.986111111,0.523117827,21420,0,0
9,C_1_M_12,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_endOfMonth1,0,New,6,295,0.986440678,0.534654601,21484,0,0
9,C_1_M_13,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_endOfMonth2,0,New,6,295,0.986440678,0.534654601,21484,0,0
9,C_1_M_14,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toFeb_endOfMonth3,0,New,6,295,0.986440678,0.534654601,21484,0,0
9,C_1_M_15,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toMar_endOfMonth1,0,New,6,288,0.986111111,0.523117827,21420,0,0
9,C_1_M_16,org.joda.time.TestPeriod_Constructors::testConstructor_trickyDifferences_LD_LD_toMar_endOfMonth2,0,New,6,288,0.986111111,0.523117827,21420,0,0
9,C_2_M_1,org.joda.time.TestDateTimeZone::testForOffsetHoursMinutes_int_int,1,Modified,37,61,0.93442623,0.10505639,20754,0,0
9,C_2_M_2,org.joda.time.TestDateTimeZone::testForOffsetMillis_int,0,Modified,7,58,0.931034483,0.104742142,20748,0,0
8,C_1_M_1,org.joda.time.TestDateTimeZone::testForOffsetHoursMinutes_int_int,1,Modified,37,60,1,0.119787362,20813,0,1
7,C_1_M_1,org.joda.time.TestMutableDateTime_Basics::testToString_DTFormatter,0,Modified,4,331,0.975830816,0.626242744,22589,0,0
7,C_2_M_1,org.joda.time.TestSeconds::testFactory_secondsBetween_RPartial,0,Modified,9,299,0.909698997,0.452643633,22122,0,0
7,C_3_M_1,org.joda.time.TestDateTimeUtils::testClass,0,Modified,7,294,0.976190476,0.570713921,22062,0.003401361,0
7,C_4_M_1,org.joda.time.TestMinutes::testFactory_minutesBetween_RPartial,0,Modified,9,299,0.909698997,0.452643633,22122,0,0
7,C_5_M_1,org.joda.time.TestMutableDateTime_Basics::testToString_DTFormatter,0,Modified,4,331,0.975830816,0.626242744,22589,0,0
7,C_6_M_1,org.joda.time.TestHours::testFactory_hoursBetween_RPartial,0,Modified,9,299,0.909698997,0.452643633,22122,0,0
7,C_7_M_1,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_startOfYear,0,New,5,435,0.995402299,0.662946908,25482,0.004597701,0
7,C_7_M_2,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_OfYear,0,New,5,435,0.995402299,0.662946908,25482,0.004597701,0
7,C_7_M_3,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_newYork,0,New,5,427,0.995316159,0.666165658,25194,0.004683841,0
7,C_7_M_4,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_newYork_startOfYear,1,New,5,424,0.995283019,0.668449844,25086,0.004716981,0
7,C_7_M_5,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_newYork_endOfYear,0,New,5,427,0.995316159,0.666165658,25194,0.004683841,0
7,C_7_M_6,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_tokyo,0,New,5,428,0.995327103,0.665274478,25230,0.004672897,0
7,C_7_M_7,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_tokyo_startOfYear,0,New,5,428,0.995327103,0.665274478,25230,0.004672897,0
7,C_7_M_8,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_feb29_tokyo_endOfYear,1,New,5,425,0.995294118,0.667538882,25122,0.004705882,0
7,C_7_M_9,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_withDefaultYear_feb29_newYork,0,New,5,426,0.995305164,0.666760721,25158,0.004694836,0
7,C_7_M_10,org.joda.time.format.TestDateTimeFormatter::testParseInto_monthDay_withDefaultYear_feb29_newYork_endOfYear,0,New,5,426,0.995305164,0.666760721,25158,0.004694836,0
6,C_1_M_1,org.joda.time.TestLocalDateTime_Basics::testToDate_summer_Zone,0,New,14,411,0.934306569,0.590610406,25467,0.00486618,0
6,C_1_M_2,org.joda.time.TestLocalDateTime_Basics::testToDate_winter_Zone,0,New,14,411,0.934306569,0.590610406,25467,0.00486618,0
6,C_1_M_3,org.joda.time.TestLocalDateTime_Basics::testToDate_springDST_Zone,0,New,12,394,0.956852792,0.609341509,24911,0.005076142,0
6,C_1_M_4,org.joda.time.TestLocalDateTime_Basics::testToDate_springDST_2Hour40Savings_Zone,0,New,12,394,0.956852792,0.609341509,24911,0.005076142,0
6,C_1_M_5,org.joda.time.TestLocalDateTime_Basics::testToDate_autumnDST_Zone,0,New,12,395,0.956962025,0.60830495,24943,0.005063291,0
6,C_2_M_1,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToPositive,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_2,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToZero,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_3,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToNegative,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_4,org.joda.time.chrono.TestGJDate::test_plusYears_negativeToNegative,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_5,org.joda.time.chrono.TestGJDate::test_plusYears_negativeToZero,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_6,org.joda.time.chrono.TestGJDate::test_plusYears_negativeToPositive,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_7,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToPositive_crossCutover,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_8,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToZero_crossCutover,1,New,4,285,0.978947368,0.534316812,22812,0,0
6,C_2_M_9,org.joda.time.chrono.TestGJDate::test_plusYears_positiveToNegative_crossCutover,1,New,4,337,0.970326409,0.553872866,23564,0.011869436,0
6,C_2_M_10,org.joda.time.chrono.TestGJDate::test_plusYears_negativeToPositive_crossCutover,0,New,4,287,0.972125436,0.529772694,22834,0,0
6,C_2_M_11,org.joda.time.chrono.TestGJDate::test_plusWeekyears_positiveToZero_crossCutover,1,New,4,297,0.949494949,0.518510659,22947,0,0
6,C_2_M_12,org.joda.time.chrono.TestGJDate::test_plusWeekyears_positiveToNegative_crossCutover,1,New,4,349,0.948424069,0.545067283,23816,0.011461318,0
6,C_2_M_13,org.joda.time.chrono.TestGJDate::test_cutoverPreZero,1,New,7,296,0.976351351,0.550119831,22935,0,0
5,C_1_M_1,org.joda.time.TestPeriod_Basics::testNormalizedStandard_periodType_months1,1,New,5,257,0.949416342,0.482345346,24127,0.023346304,0
5,C_1_M_2,org.joda.time.TestPeriod_Basics::testNormalizedStandard_periodType_months2,1,New,5,257,0.949416342,0.482345346,24127,0.023346304,0
5,C_1_M_3,org.joda.time.TestPeriod_Basics::testNormalizedStandard_periodType_months3,0,New,5,263,0.946768061,0.476002905,24169,0.022813688,0
5,C_1_M_4,org.joda.time.TestPeriod_Basics::testNormalizedStandard_periodType_years,0,New,7,260,0.942307692,0.478889482,24147,0.023076923,0
5,C_1_M_5,org.joda.time.TestPeriod_Basics::testNormalizedStandard_periodType_monthsWeeks,1,New,6,289,0.882352941,0.450967299,24424,0.020761246,0
5,C_2_M_1,org.joda.time.TestDuration_Basics::testMultipliedBy_long1,0,New,4,41,0.926829268,0.087686974,23248,0.12195122,0
5,C_2_M_2,org.joda.time.TestDuration_Basics::testMultipliedBy_long2,0,New,4,39,0.948717949,0.088666082,23244,0.128205128,0
5,C_2_M_3,org.joda.time.TestDuration_Basics::testDividedBy_long1,0,New,4,41,0.926829268,0.087686974,23248,0.146341463,0
5,C_2_M_4,org.joda.time.TestDuration_Basics::testDividedBy_long2,0,New,4,39,0.948717949,0.088666082,23244,0.128205128,0
5,C_2_M_5,org.joda.time.TestDuration_Basics::testNegated_long1,0,New,4,40,0.95,0.088203139,23246,0.125,0
5,C_2_M_6,org.joda.time.TestDuration_Basics::testNegated_long2,0,New,4,40,0.95,0.088203139,23246,0.125,0
5,C_2_M_7,org.joda.time.TestDuration_Basics::testNegated_long3,0,New,7,40,0.95,0.088203139,23246,0.125,0
5,C_3_M_1,org.joda.time.TestDateTimeZone::testProvider,0,Modified,45,37,0.837837838,0.088965121,23240,0.054054054,0
5,C_3_M_2,org.joda.time.TestDateTimeZone::testProvider_badClassName,0,New,10,33,0.909090909,0.091769764,23232,0.060606061,0
5,C_3_M_3,org.joda.time.TestDateTimeZone::testNameProvider,0,Modified,23,41,0.853658537,0.090539398,23248,0.048780488,0
5,C_3_M_4,org.joda.time.TestDateTimeZone::testNameProvider_badClassName,0,New,10,32,0.9375,0.092550228,23231,0.0625,0
5,C_4_M_1,org.joda.time.field.TestFieldUtils::testSafeDivideLongLong,0,New,30,4,0.5,0.005128205,23203,0.25,0
3,C_1_M_1,org.joda.time.TestMutableDateTime_Adds::testAdd_DurationFieldType_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_2,org.joda.time.TestMutableDateTime_Adds::testAdd_DurationFieldType_int_dstOverlapWinter_addZero,1,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_3,org.joda.time.TestMutableDateTime_Adds::testAddYears_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_4,org.joda.time.TestMutableDateTime_Adds::testAddYears_int_dstOverlapWinter_addZero,1,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_5,org.joda.time.TestMutableDateTime_Adds::testAddMonths_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_6,org.joda.time.TestMutableDateTime_Adds::testAddMonths_int_dstOverlapWinter_addZero,1,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_7,org.joda.time.TestMutableDateTime_Adds::testAddDays_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_8,org.joda.time.TestMutableDateTime_Adds::testAddDays_int_dstOverlapWinter_addZero,1,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_9,org.joda.time.TestMutableDateTime_Adds::testAddWeeks_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_10,org.joda.time.TestMutableDateTime_Adds::testAddWeeks_int_dstOverlapWinter_addZero,1,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_11,org.joda.time.TestMutableDateTime_Adds::testAddHours_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_12,org.joda.time.TestMutableDateTime_Adds::testAddHours_int_dstOverlapWinter_addZero,0,New,6,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_13,org.joda.time.TestMutableDateTime_Adds::testAddMinutes_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_14,org.joda.time.TestMutableDateTime_Adds::testAddMinutes_int_dstOverlapWinter_addZero,0,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_15,org.joda.time.TestMutableDateTime_Adds::testAddSeconds_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_16,org.joda.time.TestMutableDateTime_Adds::testAddSeconds_int_dstOverlapWinter_addZero,0,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_1_M_17,org.joda.time.TestMutableDateTime_Adds::testAddMillis_int_dstOverlapSummer_addZero,0,New,5,348,0.982758621,0.59120502,26990,0,0
3,C_1_M_18,org.joda.time.TestMutableDateTime_Adds::testAddMillis_int_dstOverlapWinter_addZero,0,New,6,349,0.979942693,0.589854292,27018,0,0
3,C_2_M_1,org.joda.time.TestMutableDateTime_Sets::testSetMonthOfYear_int_dstOverlapSummer_addZero,0,New,5,350,0.982857143,0.591466725,27047,0,0
3,C_2_M_2,org.joda.time.TestMutableDateTime_Sets::testSetMonthOfYear_int_dstOverlapWinter_addZero,0,New,6,351,0.98005698,0.590119777,27076,0,0
3,C_2_M_3,org.joda.time.TestMutableDateTime_Sets::testSetDayOfMonth_int_dstOverlapSummer_addZero,0,New,5,351,0.982905983,0.591017131,27076,0,0
3,C_2_M_4,org.joda.time.TestMutableDateTime_Sets::testSetDayOfMonth_int_dstOverlapWinter_addZero,0,New,6,352,0.980113636,0.589673741,27105,0,0
3,C_2_M_5,org.joda.time.TestMutableDateTime_Sets::testSetDayOfYear_int_dstOverlapSummer_addZero,0,New,5,355,0.969014085,0.58479352,27193,0,0
3,C_2_M_6,org.joda.time.TestMutableDateTime_Sets::testSetDayOfYear_int_dstOverlapWinter_addZero,0,New,6,356,0.966292135,0.583477126,27224,0,0
2,C_2_M_1,org.joda.time.TestPartial_Basics::testWith_baseHasNoRange,0,New,6,406,0.992610837,0.596067787,30983,0,0
2,C_2_M_2,org.joda.time.TestPartial_Basics::testWith_argHasNoRange,0,New,6,406,0.992610837,0.596067787,30983,0,0
2,C_2_M_3,org.joda.time.TestPartial_Basics::testWith_baseAndArgHaveNoRange,1,New,6,407,0.99017199,0.594450584,31028,0,0
1,C_1_M_1,org.joda.time.TestPartial_Constructors::testConstructorEx7_TypeArray_intArray,1,Modified,44,254,0.964566929,0.508010689,27474,0,0
