Version,TestID,TestName,Result,Status,ST,MC,BC,HD,ED,CMC,TM,IBC
33,C_8_M_1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testSinMinWithValueChecker,0,New,6,35,0.514285714,0.014651019,4507,0.057142857,0,0.514285714
33,C_9_M_1,org.apache.commons.math3.util.PrecisionTest::testIssue721,0,New,3,2,0,0,3278,0,0,0
33,C_9_M_2,org.apache.commons.math3.util.PrecisionTest::testRepresentableDelta,0,Modified,12,2,0,0,3278,0,0,0
35,C_1_M_1,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testMessageNumber,0,New,2,3,0.333333333,9.65E-04,3261,0,0,0.333333333
35,C_1_M_2,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testAllKeysPresentInPropertiesFiles,0,New,14,1,0,0,3261,0,0,0
35,C_1_M_3,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testAllPropertiesCorrespondToKeys,0,New,14,1,0,0,3261,0,0,0
35,C_1_M_4,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testNoMissingFrenchTranslation,0,New,5,3,0,0,3261,0,0,0
35,C_1_M_5,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testNoOpEnglishTranslation,0,New,5,4,0,0,3262,0,0,0
35,C_1_M_6,org.apache.commons.math3.exception.util.LocalizedFormatsTest::testVariablePartsConsistency,0,New,9,4,0,0,3262,0,0,0
35,C_2_M_1,org.apache.commons.math3.fraction.BigFractionTest::testDivide,0,Modified,49,19,0.578947368,0.004447549,3566,0.210526316,0,0.578947368
35,C_3_M_1,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testSetElitismRate,0,New,5,4,0,0,3262,0,0,0
35,C_3_M_2,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testSetElitismRateTooLow,0,New,4,7,0.428571429,0.001520244,3278,0,0,0.428571429
35,C_3_M_3,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testSetElitismRateTooHigh,0,New,4,7,0.428571429,0.001520244,3278,0,0,0.428571429
35,C_3_M_4,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testConstructorTooLow,1,New,3,2,0,0,3261,0,0,0
35,C_3_M_5,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testConstructorTooHigh,1,New,3,2,0,0,3261,0,0,0
35,C_3_M_6,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testChromosomeListConstructorTooLow,1,New,4,2,0,0,3261,0,0,0
35,C_3_M_7,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testChromosomeListConstructorTooHigh,1,New,4,2,0,0,3261,0,0,0
35,C_4_M_1,org.apache.commons.math3.linear.ArrayFieldVectorTest::testConstructors,0,Modified,52,30,0.133333333,0.001544046,4053,0,0,0.133333333
35,C_4_M_2,org.apache.commons.math3.linear.ArrayFieldVectorTest::testDataInOut,0,Modified,67,41,0.097560976,0.001301747,4745,0,0,0.097560976
35,C_4_M_3,org.apache.commons.math3.linear.ArrayFieldVectorTest::testMisc,0,Modified,21,15,0.2,0.00131441,3444,0,0,0.2
35,C_5_M_1,org.apache.commons.math3.linear.SymmLQTest::testPreconditionedSolution2,0,Modified,41,77,0.454545455,0.016760769,7855,0.064935065,0,0.454545455
35,C_6_M_1,org.apache.commons.math3.linear.ArrayRealVectorTest::testConstructors,0,Modified,82,29,0.379310345,0.004474386,4002,0,0,0.379310345
35,C_6_M_2,org.apache.commons.math3.linear.ArrayRealVectorTest::testDataInOut,0,Modified,61,29,0.448275862,0.004730868,4002,0,0,0.448275862
35,C_6_M_3,org.apache.commons.math3.linear.ArrayRealVectorTest::testMisc,0,Modified,21,14,0.5,0.004374704,3416,0,0,0.5
35,C_7_M_1,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest::testIntegratorControls,0,Modified,16,111,0.756756757,0.017807859,11184,0.018018018,0,0.756756757
35,C_8_M_1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testInitOutofbounds1,0,New,6,25,0.4,0.004126787,3814,0,0,0.4
35,C_8_M_2,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testInitOutofbounds2,0,New,6,24,0.375,0.003389942,3770,0,0,0.375
35,C_8_M_3,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testUnsupportedBoundaries1,0,New,6,32,0.4375,0.005733638,4157,0.03125,0,0.4375
35,C_8_M_4,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testUnsupportedBoundaries2,0,New,10,31,0.451612903,0.005807849,4104,0.032258065,0,0.451612903
35,C_9_M_1,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest::testSinMin,0,Modified,16,45,0.488888889,0.016110731,5047,0,0,0.488888889
35,C_9_M_2,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest::testQuinticMin,0,Modified,15,35,0.371428571,0.009502916,4332,0,0,0.371428571
35,C_10_M_1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testSinMin,0,Modified,14,42,0.666666667,0.017018094,4819,0,1,0.666666667
35,C_10_M_2,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testQuinticMin,0,Modified,8,26,0.461538462,0.010021401,3859,0,1,0.461538462
35,C_10_M_3,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testQuinticMinStatistics,0,Modified,21,67,0.746268657,0.02129605,6903,0,1,0.746268657
35,C_10_M_4,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testQuinticMax,0,Modified,9,32,0.59375,0.012346456,4157,0,0,0.59375
35,C_10_M_5,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testMinEndpoints,0,Modified,7,29,0.551724138,0.015787787,4002,0,0,0.551724138
35,C_11_M_1,org.apache.commons.math3.stat.correlation.StorelessCovarianceTest::testLonglyByRow,0,Modified,9,39,0.615384615,0.015852941,4599,0.230769231,0,0.615384615
35,C_11_M_2,org.apache.commons.math3.stat.correlation.StorelessCovarianceTest::testSwissFertilityByRow,0,Modified,9,39,0.615384615,0.015852941,4599,0.230769231,0,0.615384615
35,C_11_M_3,org.apache.commons.math3.stat.correlation.StorelessCovarianceTest::testSymmetry,0,New,13,23,0.47826087,0.010161291,3727,0.347826087,0,0.47826087
35,C_12_M_1,org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest::testCopy,0,Modified,23,88,0.465909091,0.02212901,8930,0,0,0.465909091
35,C_13_M_1,org.apache.commons.math3.stat.inference.TestUtilsTest::testChiSquareLargeTestStatistic,0,Modified,7,48,0.6875,0.027963797,5279,0,1,0.6875
35,C_14_M_1,org.apache.commons.math3.stat.inference.ChiSquareTestTest::testChiSquareLargeTestStatistic,0,Modified,7,24,0.625,0.022379556,3770,0,1,0.625
35,C_15_M_1,org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest::testNewSample2,0,Modified,14,53,0.547169811,0.017649206,5690,0.075471698,0,0.547169811
35,C_17_M_1,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest::testHat,0,Modified,20,79,0.569620253,0.020435115,8048,0.101265823,0,0.569620253
35,C_17_M_2,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest::testNewSample2,0,Modified,19,47,0.617021277,0.01780604,5201,0.106382979,0,0.617021277
35,C_18_M_1,org.apache.commons.math3.transform.FastSineTransformerTest::testAdHocData,0,Modified,24,3,0,0,3261,0,0,0
35,C_18_M_2,org.apache.commons.math3.transform.FastSineTransformerTest::testSinFunction,0,Modified,20,2,0,0,3261,0,0,0
35,C_18_M_3,org.apache.commons.math3.transform.FastSineTransformerTest::testParameters,0,Modified,19,2,0,0,3261,0,0,0
35,C_19_M_1,org.apache.commons.math3.util.BigRealTest::testDivisionByZero,0,New,4,8,0.5,0.002425554,3290,0.125,0,0.5
35,C_19_M_2,org.apache.commons.math3.util.BigRealTest::testReciprocalOfZero,0,New,2,6,0.5,0.001550729,3269,0.166666667,0,0.5
35,C_20_M_1,org.apache.commons.math3.util.Decimal64Test::testAdd,0,New,62,5,0.2,5.56E-04,3265,0.4,0,0.2
35,C_20_M_2,org.apache.commons.math3.util.Decimal64Test::testSubtract,0,New,51,4,0,0,3262,0.5,0,0
35,C_20_M_3,org.apache.commons.math3.util.Decimal64Test::testNegate,0,New,23,4,0,0,3262,0.5,0,0
35,C_20_M_4,org.apache.commons.math3.util.Decimal64Test::testMultiply,0,New,62,4,0,0,3262,0.5,0,0
35,C_20_M_5,org.apache.commons.math3.util.Decimal64Test::testDivide,0,New,77,4,0,0,3262,0.5,0,0
35,C_20_M_6,org.apache.commons.math3.util.Decimal64Test::testReciprocal,0,New,14,4,0,0,3262,0.5,0,0
35,C_20_M_7,org.apache.commons.math3.util.Decimal64Test::testIsInfinite,0,New,8,2,0,0,3261,0.5,0,0
35,C_20_M_8,org.apache.commons.math3.util.Decimal64Test::testIsNaN,0,New,8,2,0,0,3261,0.5,0,0
36,C_1_M_1,org.apache.commons.math.analysis.FunctionUtilsTest::testCombine,0,Modified,10,14,0,0,3388,0,0,0
36,C_1_M_2,org.apache.commons.math.analysis.FunctionUtilsTest::testCollector,0,Modified,13,17,0.117647059,0.001829695,3466,0,0,0.117647059
36,C_1_M_3,org.apache.commons.math.analysis.FunctionUtilsTest::testSinc,0,Modified,10,18,0.277777778,0.007203201,3497,0,0,0.277777778
36,C_2_M_1,org.apache.commons.math.analysis.integration.SimpsonIntegratorTest::testSinFunction,0,Modified,20,27,0.555555556,0.01814366,3852,0.259259259,0,0.555555556
36,C_2_M_2,org.apache.commons.math.analysis.integration.SimpsonIntegratorTest::testQuinticFunction,0,Modified,28,22,0.454545455,0.012067943,3640,0.318181818,0,0.454545455
36,C_3_M_1,org.apache.commons.math.analysis.integration.TrapezoidIntegratorTest::testSinFunction,0,Modified,20,26,0.576923077,0.018520418,3807,0.269230769,0,0.576923077
36,C_3_M_2,org.apache.commons.math.analysis.integration.TrapezoidIntegratorTest::testQuinticFunction,0,Modified,28,21,0.476190476,0.01228968,3600,0.333333333,0,0.476190476
36,C_4_M_1,org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest::testSinFunction,0,Modified,16,37,0.72972973,0.023577433,4388,0.135135135,0,0.72972973
36,C_4_M_2,org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest::testQuinticFunction,0,Modified,19,24,0.666666667,0.017797843,3722,0.125,0,0.666666667
36,C_4_M_3,org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest::testExactIntegration,0,Modified,17,27,0.518518519,0.015514646,3852,0.111111111,0,0.518518519
36,C_5_M_1,org.apache.commons.math.analysis.integration.RombergIntegratorTest::testSinFunction,0,Modified,20,28,0.571428571,0.017977081,3898,0.25,0,0.571428571
36,C_5_M_2,org.apache.commons.math.analysis.integration.RombergIntegratorTest::testQuinticFunction,0,Modified,28,23,0.47826087,0.012085933,3681,0.304347826,0,0.47826087
36,C_6_M_1,org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunctionTest::testPreconditions,0,Modified,59,15,0.266666667,0.002180822,3414,0,0,0.266666667
36,C_7_M_1,org.apache.commons.math.analysis.interpolation.LinearInterpolatorTest::testInterpolateLinearDegenerateTwoSegment,0,Modified,14,21,0.142857143,0.003268243,3600,0,0,0.142857143
36,C_7_M_2,org.apache.commons.math.analysis.interpolation.LinearInterpolatorTest::testInterpolateLinearDegenerateThreeSegment,0,Modified,16,21,0.142857143,0.003268243,3600,0,0,0.142857143
36,C_7_M_3,org.apache.commons.math.analysis.interpolation.LinearInterpolatorTest::testInterpolateLinear,0,Modified,11,21,0.142857143,0.003268243,3600,0,0,0.142857143
36,C_7_M_4,org.apache.commons.math.analysis.interpolation.LinearInterpolatorTest::testIllegalArguments,0,Modified,23,12,0.25,0.001412814,3341,0,0,0.25
36,C_8_M_1,org.apache.commons.math.analysis.interpolation.NevilleInterpolatorTest::testSinFunction,0,Modified,24,17,0.470588235,0.01341892,3466,0,0,0.470588235
36,C_8_M_2,org.apache.commons.math.analysis.interpolation.NevilleInterpolatorTest::testExpm1Function,0,Modified,29,15,0.133333333,0.004411567,3414,0,0,0.133333333
36,C_8_M_3,org.apache.commons.math.analysis.interpolation.NevilleInterpolatorTest::testParameters,0,Modified,10,18,0.166666667,0.001276693,3497,0,0,0.166666667
36,C_9_M_1,org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatorTest::testPreconditions,0,Modified,30,28,0.142857143,0.00313925,3898,0,0,0.142857143
36,C_10_M_1,org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatingFunctionTest::testPreconditions,0,Modified,147,12,0.25,0.001412814,3341,0,0,0.25
36,C_11_M_1,org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatorTest::testPreconditions,0,Modified,43,56,0.071428571,0.002094406,5833,0.017857143,0,0.071428571
36,C_12_M_1,org.apache.commons.math.analysis.interpolation.UnivariatePeriodicInterpolatorTest::testSine,0,New,31,31,0.258064516,0.008790039,4042,0,0,0.258064516
36,C_12_M_2,org.apache.commons.math.analysis.interpolation.UnivariatePeriodicInterpolatorTest::testLessThanOnePeriodCoverage,0,New,21,31,0.258064516,0.008790039,4042,0,0,0.258064516
36,C_12_M_3,org.apache.commons.math.analysis.interpolation.UnivariatePeriodicInterpolatorTest::testMoreThanOnePeriodCoverage,0,New,21,31,0.258064516,0.008790039,4042,0,0,0.258064516
36,C_12_M_4,org.apache.commons.math.analysis.interpolation.UnivariatePeriodicInterpolatorTest::testTooFewSamples,0,New,6,8,0.375,0.001521394,3274,0,0,0.375
36,C_12_M_5,org.apache.commons.math.analysis.interpolation.UnivariatePeriodicInterpolatorTest::testUnsortedSamples,0,New,6,11,0.272727273,0.001438445,3322,0,0,0.272727273
36,C_13_M_1,org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest::testInterpolateLinearDegenerateTwoSegment,0,Modified,15,22,0.136363636,0.003195153,3640,0,0,0.136363636
36,C_13_M_2,org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest::testInterpolateLinearDegenerateThreeSegment,0,Modified,16,21,0.142857143,0.003268243,3600,0,0,0.142857143
36,C_13_M_3,org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest::testInterpolateLinear,0,Modified,12,22,0.136363636,0.003195153,3640,0,0,0.136363636
36,C_13_M_4,org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest::testInterpolateSin,0,Modified,26,27,0.185185185,0.007309143,3852,0,0,0.185185185
36,C_13_M_5,org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest::testIllegalArguments,0,Modified,23,12,0.25,0.001412814,3341,0,0,0.25
36,C_14_M_1,org.apache.commons.math.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest::testPreconditions,0,Modified,36,96,0.416666667,0.012830394,9522,0.052083333,0,0.416666667
36,C_15_M_1,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest::testSinFunction,0,Modified,24,19,0.421052632,0.012632366,3528,0,0,0.421052632
36,C_15_M_2,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest::testExpm1Function,0,Modified,29,17,0.117647059,0.004227547,3466,0,0,0.117647059
36,C_15_M_3,org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest::testParameters,0,Modified,10,9,0.333333333,0.001492675,3288,0,0,0.333333333
36,C_16_M_1,org.apache.commons.math.complex.RootsOfUnityTest::testMathIllegalState1,0,New,3,7,0.428571429,0.00155127,3264,0,0,0.428571429
36,C_16_M_2,org.apache.commons.math.complex.RootsOfUnityTest::testMathIllegalState2,0,New,3,7,0.428571429,0.00155127,3264,0,0,0.428571429
36,C_16_M_3,org.apache.commons.math.complex.RootsOfUnityTest::testMathIllegalState3,0,New,3,7,0.428571429,0.00155127,3264,0,0,0.428571429
36,C_16_M_4,org.apache.commons.math.complex.RootsOfUnityTest::testZeroNumberOfRoots,0,New,3,7,0.428571429,0.00155127,3264,0,0,0.428571429
36,C_16_M_5,org.apache.commons.math.complex.RootsOfUnityTest::testGetNumberOfRoots,0,New,9,11,0.545454545,0.010667904,3322,0,0,0.545454545
36,C_16_M_6,org.apache.commons.math.complex.RootsOfUnityTest::testComputeRoots,0,New,10,15,0.4,0.009082754,3414,0,0,0.4
36,C_17_M_1,org.apache.commons.math.fraction.BigFractionTest::testDoubleValueForLargeNumeratorAndDenominator,1,New,6,6,0.666666667,2.21E-04,3257,0,0,0.666666667
36,C_17_M_2,org.apache.commons.math.fraction.BigFractionTest::testFloatValueForLargeNumeratorAndDenominator,1,New,6,4,0.25,5.49E-05,3252,0,0,0.25
36,C_17_M_3,org.apache.commons.math.fraction.BigFractionTest::testFloatValue,0,Modified,5,4,0.25,5.49E-05,3252,0,0,0.25
36,C_18_M_1,org.apache.commons.math.linear.SymmLQTest::testPreconditionedSolution,0,Modified,21,62,0.35483871,0.011481903,6337,0.048387097,0,0.35483871
36,C_18_M_2,org.apache.commons.math.linear.SymmLQTest::testPreconditionedSolution2,0,Modified,42,65,0.461538462,0.016085909,6594,0.061538462,0,0.461538462
36,C_19_M_1,org.apache.commons.math.linear.ConjugateGradientTest::testPreconditionedSolution,0,Modified,21,56,0.321428571,0.009563952,5833,0.053571429,0,0.321428571
36,C_19_M_2,org.apache.commons.math.linear.ConjugateGradientTest::testPreconditionedSolution2,0,Modified,42,59,0.440677966,0.014453565,6085,0.06779661,0,0.440677966
36,C_20_M_1,org.apache.commons.math.optimization.DifferentiableMultivariateMultiStartOptimizerTest::testCircleFitting,0,Modified,24,78,0.269230769,0.008747799,7795,0.064102564,0,0.269230769
36,C_21_M_1,org.apache.commons.math.optimization.MultivariateMultiStartOptimizerTest::testRosenbrock,0,Modified,14,56,0.267857143,0.007379811,5833,0.125,0,0.267857143
36,C_22_M_1,org.apache.commons.math.optimization.DifferentiableMultivariateVectorMultiStartOptimizerTest::testTrivial,0,Modified,24,72,0.402777778,0.0121697,7231,0.097222222,0,0.402777778
36,C_23_M_1,org.apache.commons.math.optimization.direct.MultivariateFunctionMappingAdapterTest::testStartSimplexInsideRange,0,Modified,9,63,0.26984127,0.01147436,6422,0.095238095,0,0.26984127
36,C_23_M_2,org.apache.commons.math.optimization.direct.MultivariateFunctionMappingAdapterTest::testOptimumOutsideRange,0,Modified,9,63,0.26984127,0.01147436,6422,0.095238095,0,0.26984127
36,C_23_M_3,org.apache.commons.math.optimization.direct.MultivariateFunctionMappingAdapterTest::testUnbounded,0,Modified,9,53,0.245283019,0.008136742,5584,0.113207547,0,0.245283019
36,C_23_M_4,org.apache.commons.math.optimization.direct.MultivariateFunctionMappingAdapterTest::testHalfBounded,0,Modified,9,60,0.283333333,0.011833087,6169,0.1,0,0.283333333
36,C_24_M_1,org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest::testMinimize1,0,Modified,10,47,0.29787234,0.007572261,5107,0.170212766,0,0.29787234
36,C_24_M_2,org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest::testMinimize2,0,Modified,10,47,0.29787234,0.007572261,5107,0.170212766,0,0.29787234
36,C_24_M_3,org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest::testMaximize1,0,Modified,10,47,0.29787234,0.007572261,5107,0.170212766,0,0.29787234
36,C_24_M_4,org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest::testMaximize2,0,Modified,10,47,0.29787234,0.007572261,5107,0.170212766,0,0.29787234
36,C_24_M_5,org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest::testMath283,0,Modified,13,47,0.29787234,0.009579238,5107,0.14893617,0,0.29787234
36,C_25_M_1,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testMinimize1,0,Modified,10,45,0.311111111,0.0077431,4957,0.133333333,0,0.311111111
36,C_25_M_2,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testMinimize2,0,Modified,10,45,0.311111111,0.0077431,4957,0.133333333,0,0.311111111
36,C_25_M_3,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testMaximize1,0,Modified,10,45,0.311111111,0.0077431,4957,0.133333333,0,0.311111111
36,C_25_M_4,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testMaximize2,0,Modified,10,45,0.311111111,0.0077431,4957,0.133333333,0,0.311111111
36,C_25_M_5,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testRosenbrock,0,Modified,9,45,0.311111111,0.0077431,4957,0.155555556,0,0.311111111
36,C_25_M_6,org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest::testPowell,0,Modified,9,44,0.318181818,0.007831537,4882,0.113636364,0,0.318181818
36,C_27_M_1,org.apache.commons.math.optimization.direct.MultivariateFunctionPenaltyAdapterTest::testStartSimplexInsideRange,0,Modified,8,50,0.3,0.010858028,5338,0.12,0,0.3
36,C_27_M_2,org.apache.commons.math.optimization.direct.MultivariateFunctionPenaltyAdapterTest::testStartSimplexOutsideRange,0,Modified,8,49,0.285714286,0.01036524,5259,0.12244898,0,0.285714286
36,C_27_M_3,org.apache.commons.math.optimization.direct.MultivariateFunctionPenaltyAdapterTest::testOptimumOutsideRange,0,Modified,8,49,0.285714286,0.01036524,5259,0.102040816,0,0.285714286
36,C_27_M_4,org.apache.commons.math.optimization.direct.MultivariateFunctionPenaltyAdapterTest::testUnbounded,0,Modified,8,48,0.270833333,0.008600759,5183,0.125,0,0.270833333
36,C_27_M_5,org.apache.commons.math.optimization.direct.MultivariateFunctionPenaltyAdapterTest::testHalfBounded,0,Modified,8,50,0.28,0.010247023,5338,0.12,0,0.28
36,C_29_M_1,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testTrivial,0,Modified,7,58,0.517241379,0.015907477,6001,0.103448276,0,0.517241379
36,C_29_M_2,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testColumnsPermutation,0,Modified,10,54,0.481481481,0.013720535,5667,0.111111111,0,0.481481481
36,C_29_M_3,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testNoDependency,0,Modified,8,53,0.490566038,0.013866813,5584,0.094339623,0,0.490566038
36,C_29_M_4,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testOneSet,0,Modified,8,53,0.490566038,0.013866813,5584,0.094339623,0,0.490566038
36,C_29_M_5,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testTwoSets,0,Modified,12,53,0.490566038,0.013866813,5584,0.094339623,0,0.490566038
36,C_29_M_6,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testNonInversible,0,Modified,4,48,0.5,0.013851356,5183,0.041666667,0,0.5
36,C_29_M_7,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testIllConditioned,0,Modified,16,53,0.490566038,0.013866813,5584,0.094339623,0,0.490566038
36,C_29_M_8,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testMoreEstimatedParametersSimple,0,Modified,4,47,0.489361702,0.013392836,5107,0.042553191,0,0.489361702
36,C_29_M_9,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testMoreEstimatedParametersUnsorted,0,Modified,4,47,0.489361702,0.013392836,5107,0.042553191,0,0.489361702
36,C_29_M_10,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testRedundantEquations,0,Modified,7,53,0.490566038,0.013866813,5584,0.094339623,0,0.490566038
36,C_29_M_11,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testInconsistentEquations,0,Modified,5,51,0.509803922,0.014169239,5419,0.078431373,0,0.509803922
36,C_29_M_12,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testInconsistentSizes1,0,Modified,8,57,0.50877193,0.014204857,5917,0.087719298,0,0.50877193
36,C_29_M_13,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testInconsistentSizes2,0,Modified,8,57,0.50877193,0.014204857,5917,0.087719298,0,0.50877193
36,C_29_M_14,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testMaxEvaluations,0,Modified,9,59,0.542372881,0.014632996,6085,0.06779661,0,0.542372881
36,C_29_M_15,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testCircleFitting,0,Modified,14,56,0.464285714,0.013437309,5833,0.089285714,0,0.464285714
36,C_29_M_16,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testCircleFittingBadInit,0,Modified,12,57,0.49122807,0.013676966,5917,0.070175439,0,0.49122807
36,C_29_M_17,org.apache.commons.math.optimization.general.GaussNewtonOptimizerTest::testCircleFittingGoodInit,0,Modified,15,55,0.472727273,0.013577402,5750,0.090909091,0,0.472727273
36,C_30_M_1,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testTrivial,0,Modified,6,73,0.383561644,0.0103737,7325,0.054794521,0,0.383561644
36,C_30_M_2,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testColumnsPermutation,0,Modified,7,71,0.38028169,0.010057882,7138,0.056338028,0,0.38028169
36,C_30_M_3,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testNoDependency,0,Modified,7,71,0.38028169,0.010057882,7138,0.056338028,0,0.38028169
36,C_30_M_4,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testOneSet,0,Modified,7,71,0.38028169,0.010057882,7138,0.056338028,0,0.38028169
36,C_30_M_5,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testNonInversible,0,Modified,5,69,0.391304348,0.01024513,6953,0.043478261,0,0.391304348
36,C_30_M_6,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testIllConditioned,0,Modified,14,71,0.366197183,0.00951058,7138,0.056338028,0,0.366197183
36,C_30_M_7,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testMoreEstimatedParametersSimple,0,Modified,5,69,0.391304348,0.01024513,6953,0.043478261,0,0.391304348
36,C_30_M_8,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testMoreEstimatedParametersUnsorted,0,Modified,5,69,0.391304348,0.01024513,6953,0.043478261,0,0.391304348
36,C_30_M_9,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testRedundantEquations,0,Modified,6,71,0.38028169,0.010057882,7138,0.056338028,0,0.38028169
36,C_30_M_10,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testInconsistentEquations,0,Modified,5,69,0.391304348,0.01024513,6953,0.043478261,0,0.391304348
36,C_30_M_11,org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest::testCircleFitting,0,Modified,13,62,0.274193548,0.008405821,6337,0.064516129,0,0.274193548
36,C_31_M_1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testTrivial,0,Modified,12,54,0.555555556,0.016168848,5667,0.111111111,0,0.555555556
36,C_31_M_2,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testQRColumnsPermutation,0,Modified,10,49,0.530612245,0.015981554,5259,0.12244898,0,0.530612245
36,C_31_M_3,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testNoDependency,0,Modified,8,48,0.541666667,0.016167098,5183,0.104166667,0,0.541666667
36,C_31_M_4,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testOneSet,0,Modified,8,48,0.541666667,0.016167098,5183,0.104166667,0,0.541666667
36,C_31_M_5,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testTwoSets,0,Modified,12,48,0.541666667,0.016167098,5183,0.104166667,0,0.541666667
